TRADE_OUTLET_ID;TRADE_OUTLET_CODE;INTERNAL_ORG_ID;EXTERNAL_ORG_ID;EXTERNAL_ORG_NM;TRADING_NETWORK_CD;BUSH_HOOKUP;TRADE_OUTLET_NM;TRADE_OUTLET_DESC;REGION_NM;REGION_OFFICE;PHONE_NO;EMAIL_TXT;CONTACT_PERSON_NM;EMPLOYEE_ID;MANAGER_PHONE_NO;ANNUAL_TURNOVER_AMT;DISCOUNT_RATE_PCT;REMOTENESS_NUM;TURNOVER_CATEGORY_CD;CONNECTION_TYPE_CD;AUHTORISATION_TYPE_CD;REGISTRATION_DT;EQUIPMENT_TYPE_CD;GROSS_AREA;WEB_CAM_FLG;ULTRAVIOL_DET_FLG;DESK_CNT;TRADE_OUTLET_STATUS_CD;PROCESSED_DTTM;LOAD_ID;RECORD_STATUS;TT_SPECIES;RESPONSE_PERSON_NM;ACTIVITY_TT;CREATED_BY_PERSON_NM;CREATED_DTTM;MDSE_CATEGORY_NM;COMMON_AGREEMENT_FLG;TRADE_ORGANIZATION_ID;CRM_KKO_INTERNAL_ORG_ID;CRM_KKO_INTERNAL_CODE;ONLINE_STORE_FLG;PARENT_TRADE_OUTLET_NM;PARENT_TRADE_OUTLET_CODE;TRADE_OUTLET_CLASSIFICATION;RESP_AGENT_SALES;RESP_PERSON;RESP_PARTNER_SALES;RESP_AGENT_SALES_POSITION;RESP_PERSON_POSITION;RESP_PARTNER_SALES_POSITION;RESP_AGENT_SALES_CODE;RESP_PERSON_CODE;RESP_PARTNER_SALES_CODE;RESP_AGENT_SALES_LOGIN;RESP_PERSON_LOGIN;RESP_PARTNER_SALES_LOGIN;EXT_SYSTEM_TRADE_OUTLET_ID;CITY;POSTCODE;STREET;HOUSE;CORPUS;OFFICE;CHAIRS_CNT;NOTEBOOKS_CNT;PRINTERS_CNT;RACKS_CNT;ACTIVITY_DATE;CREATED_BY_PERSON_NO;MANAGER_EMAIL_TXT;PRODUCT_LINES_TXT;KLADR;ADDRESS_LINE_TXT;STATE_TYPE_DESC;DISTRICT_TYPE_DESC;DISTRICT_NM;CITY_TYPE_DESC;SETTLEMENT_TYPE_DESC;SETTLEMENT_NM;STREET_TYPE_DESC;STATE_NM;TRADE_OUTLET_CODE_PRV;SMS_CODE;SMS_CODE_CANCEL_REASON;WRK_HRS_MON_TO_FRI_START;WRK_HRS_MON_TO_FRI_END;WRK_HRS_SAT_START;WRK_HRS_SAT_END;WRK_HRS_SUN_START;WRK_HRS_SUN_END;TRADING_NETWORK_CODE;SAFE_FLG;CABINET_FLG;LATITUDE;LONGITUDE;LOCATION_ACCURACY;FIAS_CODE;PAPERLESS11_REJECT;ROUTE_TXT;CLIENT_NAV_FLG
01138C419170117343257FD5004BCE30;260102130000002;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ставрополь;260102130;Ритейл- М Махачкала;;;SAMSUNG, ООО «РИТЕЙЛ-М, г.Махачкала ул. М.Ярагского д.77;;ЮЖНЫЙ;СТАВРОПОЛЬ;8-960-421-55-44;baratova@electro05.ru;Дадаев Сайгид Магомедович;Дадаев Сайгид Магомедович;8-960-421-55-44;50000,00;;50,00;;Выделенная линия;Электронная;05.07.2016 17:36:12;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Абдулхамидов А.И.;17.06.2016 16:48:00;Спутниковые тарелки/антенны, Холодильники, Телефоны/Гаджеты/Аксессуары, Стиральные/Посудомоечн. машины, Пылесосы, Тепло/Водо/Газ. Оборудование, Фото/Видеокамеры/Комплектующие, Принтеры/Факсы/Копиры/Сканеры, Системы очистки/Кондиционеры, Телевизоры/плазменные панели, Ноутбуки, Электр./газ. плиты, Мелкая бытовая техника, Компьютеры и комплектующие;;6744E6088822EBFA43257F6A00274252;1-4TFH-99;2601;;;;1,2 порядок;;;Эфендиев З.Ф.;;;Руководитель партнерских и агентских продаж;;;60466055;;;CN=Zagidin F Efendiev/O=REP;;Махачкала;367010;М.Ярагского;77;;;;1,00;1,00;;03.08.2020 13:20:26;60426932;baratova@electro05.ru;POS, CASH, INST, UPSELL;050000010000021;367010, Дагестан Респ, Махачкала г, М.Ярагского ул, д. 77;Респ;;;г;;;ул;Дагестан;;1;;01.01.0001 10:00:00;01.01.0001 20:00:00;01.01.0001 10:00:00;01.01.0001 20:00:00;01.01.0001 10:00:00;01.01.0001 20:00:00;;Установлен;;;;;;;"Находится напротив кинотеатра ""Россия"". Рядом находится каток";1
011527059517C9A043258247002790A5;250101502000845;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Челябинск;250101502;ДНС РИТЕЙЛ БРОКЕР ЕДИНЫЙ ДОГОВОР;ДНС БРОКЕР;;ДНС Чебаркуль Брокер, ООО ДНС РИТЕЙЛ, Чебаркуль Мира 17А;;ВОСТОЧНО-УРАЛЬСКИЙ;ЧЕЛЯБИНСК;8 (800) 7707 999;;Кузнецова Ольга;Кузнецова Ольга;8 (800) 7707 999;;;;;;;06.03.2018 12:55:57;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Русланов Т.Р.;05.03.2018 10:12:00;Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Холодильники, Электр./газ. плиты;1;C3E8D3230EC4B16B43258240004DB918;1-4TFH-16;7401;;;;1,2 порядок;;;Березовская А.В.;;;Руководитель партнерских и агентских продаж;;;60461472;;;CN=Aleksandra V Berezovskaya/O=REP;01253201810115236;Чебаркуль;456440;Мира;17А;;;;1,00;1,00;;06.03.2018 12:55:57;60436398;;POS, CASH, INST;740000350000092;456440, Челябинская обл, Чебаркуль г, Мира ул, д. 17А;обл;;;г;;;ул;Челябинская;;;Не предусмотрено типом ТТ;01.01.0001 10:00:00;01.01.0001 21:00:00;01.01.0001 10:00:00;01.01.0001 21:00:00;01.01.0001 10:00:00;01.01.0001 21:00:00;NW00150;Установлен;;;;;;;Магазин ДНС, второй этаж, кредитный отдел;1
0134FE880930D46F43258244003A0DB2;2501015020001177;Московский ККО;250101502;ДНС РИТЕЙЛ БРОКЕР ЕДИНЫЙ ДОГОВОР;ДНС БРОКЕР;;"ТЦ ""Покровский"", 2 этаж,ДНС, ООО ""ДНС РИТЕЙЛ"", г. Павловский Посад ул. Б.Покровская,д. 14";;МОСКОВСКИЙ;МОСКВА;8-917-920-4778;;Куценко Павел;Куценко Павел;8-917-920-4778;;;;;;;06.03.2018 12:55:50;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Ягода Д.А.;02.03.2018 13:34:00;Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Холодильники, Электр./газ. плиты;1;C3E8D3230EC4B16B43258240004DB918;1-4TFH-7;7701;;;;Брокер;;;Солдатова О.А.;;;Руководитель партнерских и агентских продаж;;;60412682;;;CN=Oksana A Larionova/O=REP;01223201813333148;Павловский Посад;142500;Большая Покровская;14;;;;1,00;1,00;;06.03.2018 12:55:50;09985220;;POS, CASH, INST, UPSELL;500250010000008;142500, Московская обл, Павлово-Посадский р-н, Павловский Посад г, Большая Покровская ул, д. 14;обл;р-н;Павлово-Посадский;г;;;ул;Московская;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW00150;;;;;;;;ТЦ Покровский 2 этаж, над Макдональдсом;1
01A742772E4711BE43258795002B33D9;150100844000008;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Владикавказ;150100844;МИСИКОВ ОЛЕГ РУСЛАНОВИЧ;;;ULTRA Беслан, ИП Мисиков О.Р., Беслан г, Сигова ул, д. 52;;ЮЖНЫЙ;ВЛАДИКАВКАЗ;8 962-745-77-77;misikov.german@mail.ru;Мисиков Олег Русланович;Мисиков Олег Русланович;8 962-745-77-77;;;;;;;30.11.2021 18:42:04;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Бестаева А.А.;22.11.2021 10:51:00;Домашние аудио-видео системы, Игровые приставки, Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Пылесосы, Спутниковые тарелки/антенны, Стиральные/Посудомоечн. машины, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Тепло/Водо/Газ. Оборудование, Фото/Видеокамеры/Комплектующие, Холодильники, Швейные машинки и оверлоки, Электр./газ. плиты;;FB10394BACABD26943258795002709B8;2-2087U04;1501;;;;1,2 порядок;;;Толпарова Э.К.;;;Руководитель партнерских и агентских продаж;;;60501655;;;CN=Elina K Tolparova/O=REP;;Беслан;363029;Сигова;52;;;;;;;30.11.2021 18:42:04;60490033;misikov.german@mail.ru;POS, CASH, INST, UPSELL;1500800100000930050;363029, Северная Осетия - Алания Респ, Правобережный р-н, Беслан г, Сигова ул, д. 52;Респ;р-н;Правобережный;г;;;ул;Северная Осетия - Алания;;1;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;;;;43.191326;44.54213;0;;;"угол ленина и сигова, маршрутка ""БМК"", ""Пенько завод"".";1
01A9639DF32F9128432587CE0024A524;660103452000186;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Сочи;660103452;МОБИЛЬНЫЙ ОФИС ЕДИНЫЙ ДОГОВОР;;;Бизнец-центр Олимпийский mlPos ,Сочи ул.Виноградная 20а;;ЮЖНЫЙ;СОЧИ;+78622960333;info@bigsochi.com;Иналов Казбек Русланович;Иналов Казбек Русланович;+78622960333;;;;;;;09.02.2022 15:32:10;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Мельникова Н.О.;18.01.2022 9:40:00;Услуги;1;F0587FF75A7F1BC64325845F003DB691;2-21K1KOY;2306;;;;IPos;;;Учадзе Г.О.;;;Руководитель партнерских и агентских продаж;;;60506385;;;;;Сочи;354008;Виноградная;20А;;;1,00;1,00;1,00;1,00;09.02.2022 15:32:10;60491770;info@bigsochi.com;POS, CASH, INST, UPSELL;2300000700014251190;354008, Краснодарский край, Сочи г, Виноградная ул, д. 20А;край;;;г;;;ул;Краснодарский;;1;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;;Установлен;;43.603956;39.719181;0;;;Бизнец -центр Олимпийский ,стойка OTP банка;1
01B06C9E96BD32DD44257B710025F65D;770102231000151;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Волгоград;770102231;IPOS-ЕДИНЫЙ ДОГОВОР;;;ККО_Элиста;;ЮЖНЫЙ;ВОЛГОГРАД;8(961)399-21-09;;Улинова Александра;Джемесюк Татьяна;2559;5000,00;;5,00;;Выделенная линия;Электронная;20.05.2013 13:12:14;;5,00;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Кравченко В.А.;20.05.2013 9:54:00;Услуги;1;DB660AC59189575644257B21004B5BA3;1-4TFH-87;770102231000151;;;;Офис ККО;;;Улинова А.Х.;;;Управляющий;;;09938484;;;CN=Aleksandra K Ulinova/O=REP;;Элиста;358000;Ленина;255 А;;325;1,00;1,00;1,00;1,00;20.05.2013 13:12:14;20537;;POS, CASH, INST, UPSELL;;358000, Элиста, Ленина, д. 255 А, офис 325;;;;;;;;;;;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;;;;;;;;;"БЦ ""Галерея"", 3 этаж каб. 325";1
01DB03B3E009847243258351003B1359;300101423000009;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Астрахань;300101423;Типаков В.И.;Лидер ЮГ;;"""Лидер"", ИП Типаков В.И., Нариманов г, Строителей пр-кт, дом 11";;ЮЖНЫЙ;АСТРАХАНЬ;88512394457;swlider@astranet.ru;Типаков Владимир Иванович;Типаков Владимир Иванович;88512394457;;;;;;;29.11.2018 17:48:02;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Тюляева Н.С.;26.11.2018 13:45:00;Системы очистки/Кондиционеры, Телефоны/Гаджеты/Аксессуары, Телевизоры/плазменные панели, Электр./газ. плиты, Мелкая бытовая техника, Пылесосы, Спутниковые тарелки/антенны, Домашние аудио-видео системы, Тепло/Водо/Газ. Оборудование, Стиральные/Посудомоечн. машины, Фото/Видеокамеры/Комплектующие, Авто аудио-видео системы, Холодильники, Принтеры/Факсы/Копиры/Сканеры;;F67DC4D65354CCFD432582330023402A;1-4TFH-31;3001;;;;1,2 порядок;Плотникова К.С.;Багринцева В.А.;;Руководитель Агентских продаж;Главный специалист;;60490265;11710;;CN=Kseniya S Plotnikova/O=REP;CN=Viktoriya A Tungatarova/O=REP;;;Нариманов;416111;Строителей;11;;;1,00;1,00;1,00;1,00;08.11.2019 11:38:05;09975283;swlider@astranet.ru;POS, CASH, INST, UPSELL;300090010000007;416111, Астраханская обл, Наримановский р-н, Нариманов г, Строителей пр-кт, д. 11;обл;р-н;Наримановский;г;;;пр-кт;Астраханская;;1;;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001 9:00:00;01.01.0001 15:00:00;NW00227;Установлен;Установлена;;;;;;"Магазин Лидер, рядом магазин ""Пятерочка"" и ""Магнит"".";1
01FBA5142838F9C54325829E00492F1D;770102816000054;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Волгоград;770102816;АСТМАРКЕТ ЕДИНЫЙ ДОГОВОР;АстМаркет;;"АстМаркет, ООО ""АстМаркет"", г. Серафимович, ул. Блинова, д. 4";;ЮЖНЫЙ;ВОЛГОГРАД;88514152015;darya manager nvv@mail.ru;Багаева Татьяна Михайловна;Багаева Татьяна Михайловна;88514152015;100000,00;;293,00;;;;31.05.2018 17:43:43;;;Установлена;;0,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Климова Е.В.;31.05.2018 16:19:00;;1;4EE4340EB409F5E344257CDE003F20D7;1-4TFH-87;3401;;;;1,2 порядок;;;Валежина Е.В.;;;Руководитель партнерских и агентских продаж;;;60432911;;;CN=Elena V Valezhina/O=REP;;Серафимович;403441;Блинова;4;;;;;;;31.05.2018 17:43:43;09984959;darya manager nvv@mail.ru;POS, CASH, INST;340270010000009;403441, Волгоградская обл, Серафимовичский р-н, Серафимович г, Блинова ул, д. 4;обл;р-н;Серафимовичский;г;;;ул;Волгоградская;;1;;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001 9:00:00;01.01.0001 16:00:00;01.01.0001 9:00:00;01.01.0001 16:00:00;NW00095;;;;;;;;Отдельное здание, магазин Астмаркет,1 этаж , кредитный отдел (напротив здания Судебных приставов);1
02354BE22436FAAA4325817F00227C1A;180102079000002;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ижевск;180102079;Сантеплоснаб;;;СТС 18, ООО Сантеплоснаб, Ижевск г, Пойма ул, дом 7, офис 108;;ВЕРХНЕВОЛЖСКИЙ;ИЖЕВСК;8-912-754-00-70;;Саттаров Ринат Рафисович;Саттаров Ринат Рафисович;8-912-754-00-70;300000,00;;0,00;;;;22.08.2017 15:04:16;;120,00;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Овечкина Г.С.;17.08.2017 9:16:00;Тепло/Водо/Газ. Оборудование, Сантехника;;295B47EEF9C0841443257F3E00445976;1-4TFH-39;1801;;;;1,2 порядок;Латышова Л.А.;Борисов А.М.;;Руководитель Агентских продаж;Главный специалист;;10015446;60497167;;CN=Lyubov A Latyshova/O=REP;CN=Aleksandr M Borisov/O=REP;;;Ижевск;426028;Пойма;7;;108;;1,00;1,00;;22.08.2017 15:04:16;60422185;;POS, CASH, INST, UPSELL;180000010000375;426028, Удмуртская Респ, Ижевск г, Пойма ул, д. 7, офис 108;Респ;;;г;;;ул;Удмуртская;;1;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;;Установлен;;;;;;;"Магазин ""хозяйственная база"" кредитный отдел 1 этаж, возле зоны банкоматов";1
029B1337E796DF4D432586680017E213;380102333000001;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Иркутск;380102333;ЛАЙТ+;;;"Индекс,ООО ""Лайт+"" 665010, Тайшет г,ул. Пионерская , д. 34";;СИБИРСКИЙ;ИРКУТСК;+73956326922;onion2015@mail.ru;Морозова Марина Анатольевна;Морозова Марина Анатольевна;+73956326922;;;;;;;29.01.2021 15:12:31;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Тюменцева М.В.;25.01.2021 7:20:00;Детские товары, Домашние аудио-видео системы, Игровые приставки, Компьютеры и комплектующие, Мелкая бытовая техника, Музыкальные инструменты, Принтеры/Факсы/Копиры/Сканеры, Спутниковые тарелки/антенны, Стиральные/Посудомоечн. машины, Телевизоры/плазменные панели, Фото/Видеокамеры/Комплектующие, Холодильники, Швейные машинки и оверлоки, Электр./газ. плиты;;30341EF04E4FC1C5432586680016BF8C;1-4TFH-3;3801;;;;1,2 порядок;Сарычева С.О.;Жербакова А.П.;;Руководитель Агентских продаж;Главный специалист;;60469668;60438319;;CN=Svetlana O Sarycheva/O=REP;CN=Aleksandra P Zherbakova/O=REP;;;Тайшет;665010;Суворова ул;7;А;;;1,00;1,00;;29.01.2021 15:12:31;60490875;onion2015@mail.ru;POS, CASH, INST, UPSELL;380000090000000;665010, Иркутская обл, Тайшет г, Суворова ул ул, д. 7, кор. А;обл;;;г;;;ул;Иркутская;;1;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;;;;55.9229306;97.9941771;NEAREST_HOUSE;;;Отдельно стоящее здание;1
02B18BD35B926EBDC32575D1000519F8;7901145001;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Хабаровск;7901145;ЯВИЦ;Сеть Электросалон;;Электросалон (Явиц);;ДАЛЬНЕВОСТОЧНЫЙ;ХАБАРОВСК;(42622) 2-17-17;vsyavits@yandex.ru;Штепа Наталья Викторовна;Явиц Владимир Самарьевич;(42622) 2-17-17;700000,00;;;;Выделенная линия;Электронная;15.06.2009 10:37:34;;138,00;Установлена;Установлен;1,00;Документы получены;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Орлова Е.А.;03.12.2009 10:18:36;;;50C4A1AFE4474F79C32575D1000319D4;1-4TFH-32;7901145;;;;1,2 порядок;;;Рябухина С.М.;;;Руководитель партнерских и агентских продаж;;;09930838;;;CN=Svetlana M Ryabukhina/O=REP;;Биробиджан;679016;Пионерская;29;;;;1,00;1,00;;15.06.2009 10:37:34;2782;;POS, CASH, INST, UPSELL;790000010000167;679016, Еврейская Аобл, Биробиджан г, Пионерская ул, д. 29;Аобл;;;г;;;ул;Еврейская;;;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 18:00:00;01.01.0001 10:00:00;01.01.0001 17:00:00;NW00718;Установлен;Установлена;;;;;;Остановка Детская больница.Сеть Электросалон;1
02CD5AF05DEAAAA7432585A800302318;2501015020002521;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Краснодар;250101502;ДНС РИТЕЙЛ БРОКЕР ЕДИНЫЙ ДОГОВОР;ДНС БРОКЕР;;"14-09 ДНС БРОКЕР ООО ""ДНС РИТЕЙЛ""  Краснодар, г, Чекистов, пр-кт, дом 1/3";;ЮЖНЫЙ;КРАСНОДАР;89147129745;sergienko@dns-shop.ru;Сергиенко Евгений Александрович;Сергиенко Евгений Александрович;89147129745;;;;;;;17.07.2020 14:49:02;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Конькова О.Е.;17.07.2020 11:45:00;Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Холодильники, Электр./газ. плиты;1;C3E8D3230EC4B16B43258240004DB918;1-4TFH-1;2301;;;;Брокер;;;Епифанова В.А.;;;Руководитель партнерских и агентских продаж;;;10021347;;;CN=Viktoriya A Epifanova/O=REP;00517720201146379;Краснодар;350089;Чекистов;1/3;;;;1,00;1,00;;17.07.2020 14:49:02;60460989;sergienko@dns-shop.ru;POS, CASH, INST, UPSELL;2300000100008210094;350089, Краснодарский край, Краснодар г, Чекистов пр-кт, д. 1/3;край;;;г;;;пр-кт;Краснодарский;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW00150;Установлен;;45.0274472;38.9032225;NEAREST_HOUSE;;;"ТЦ ""Табрис"", на кольце, в магазине DNS, 1 этаж, кредитный отдел";1
02D64BF97E6886E143258466002A4FD2;300101591000033;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ростов-на-Дону;300101591;АСТМАРКЕТ БРОКЕР ЕДИНЫЙ ДОГОВОР;АстМаркет;;"АСТМАРКЕТ Брокер, ООО ""АСТМАРКЕТ"", Зимовники п, Скибы ул, д. 165";;ЮЖНЫЙ;РОСТОВ-НА-ДОНУ;79281832594;darya_manager_nvv@mail.ru;Беседина Елена Владимировна;Беседина Елена Владимировна;79281832594;;;;;;;30.08.2019 12:44:53;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Сидельникова Е.Н.;30.08.2019 10:42:00;Домашние аудио-видео системы, Игровые приставки, Компьютеры и комплектующие, Мелкая бытовая техника, Музыкальные инструменты, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Пылесосы, Системы очистки/Кондиционеры, Спорт инвентарь, Спутниковые тарелки/антенны, Стиральные/Посудомоечн. машины, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Тепло/Водо/Газ. Оборудование, Фото/Видеокамеры/Комплектующие, Холодильники, Электр./газ. плиты;1;0322A6A83D3F5DCD432584510044E59F;1-4TFH-17;6101;;;;Брокер;Захарченко Д.И.;Чекулаева О.О.;;Руководитель Агентских продаж;Главный специалист;;60491117;09960477;;CN=Darya I Zakharchenko/O=REP;CN=Olga O Chekulaeva/O=REP;;0503082019104135105;;347460;Скибы;165;;;;1,00;1,00;;30.08.2019 12:44:53;60438854;darya_manager_nvv@mail.ru;POS, CASH, INST, UPSELL;6101400000100880083;347460, Ростовская обл, Зимовниковский р-н, Зимовники п, Скибы ул, д. 165;обл;р-н;Зимовниковский;;п;Зимовники;ул;Ростовская;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 19:00:00;01.01.0001 9:00:00;01.01.0001 19:00:00;01.01.0001 9:00:00;01.01.0001 19:00:00;NW00095;;;;;;;;Магазин-ангар ДНС рядом с Центральным рынком, 1 этаж кредитный отдел;1
02D8D0EF49FE418D432586E9002A7A64;660103452000150;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Смоленск;660103452;МОБИЛЬНЫЙ ОФИС ЕДИНЫЙ ДОГОВОР;;;New_mIPos_Рославль_Пролетарская д.83/87 (ТЦ Старый Город);;МОСКОВСКИЙ;СМОЛЕНСК;8-4812-38-51-64;otpbank67@yandex.ru;Масло Ольга Васильевна;Масло Ольга Васильевна;8-4812-38-51-64;;;;;;;06.07.2021 10:23:48;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Гераскина Е.А.;03.06.2021 10:43:00;Услуги;1;F0587FF75A7F1BC64325845F003DB691;1-4TFH-28;6701;;;;IPos;;;Гераскина Е.А.;;;Руководитель партнерских и агентских продаж;;;10020608;;;CN=Elena A Geraskina/O=REP;;Рославль;216501;Пролетарская;83/87;;;1,00;1,00;1,00;1,00;06.07.2021 10:23:48;10020608;otpbank67@yandex.ru;POS, CASH, INST, UPSELL;67016001000002400;216501, Смоленская обл, Рославльский р-н, Рославль г, Пролетарская ул, д. 83/87;обл;р-н;Рославльский;г;;;ул;Смоленская;;1;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;;Установлен;Установлена;53.9556611;32.8660743;STREET;;;ТЦ Старый город. На первом этаже Магнит и Магнит Косметик. Сотрудник находится перед подъемом на второй этаж.;1
